inventor_id,name,country
fl:mu_ln:shaikh-2,Mukhtiar Shaikh,
fl:my_ln:hunukumbure-1,Mythri HUNUKUMBURE,
fl:my_ln:im-2,Myunghun Im,
fl:my_ln:kim-257,Myungsun Kim,
fl:my_ln:min-7,Myoung-Ki Min,
fl:my_ln:sagong-1,Myeong Geon Sagong,
fl:my_ln:sumague-1,Myra Sumague,
fl:na_ln:bunyan-1,Navin N. Bunyan,
fl:na_ln:camacho-1,Nancy P. Camacho,US
fl:na_ln:cannon-2,Nathaniel O. Cannon,US
fl:na_ln:chaganti-1,Nagarjuna Reddy Chaganti,
fl:na_ln:chaturvedi-2,Nalin Chaturvedi,
fl:na_ln:edahiro-1,Naoya Edahiro,
fl:na_ln:edwards-6,Nathan Edwards,
fl:na_ln:frank-1,Natasha Y. Frank,US
fl:na_ln:friedland-1,Natalia Friedland,
fl:na_ln:fuller-4,Nadiya Fuller,
fl:na_ln:guzik-1,Nahum Guzik,
fl:na_ln:iwama-1,Naoshi Iwama,
fl:na_ln:kamiya-6,Naoki Kamiya,
fl:na_ln:kanda-6,Naoya Kanda,
fl:na_ln:kim-263,Na-Rim Kim,
fl:na_ln:kim-43,Nam Gyu Kim,
fl:na_ln:kondamuri-1,Nathan Kondamuri,
fl:na_ln:kreutter-1,Nathan P. Kreutter,
fl:na_ln:kumagai-1,Naoyuki Kumagai,
fl:na_ln:landau-1,Nathaniel R. Landau,
fl:na_ln:marchack-1,Nathan P. Marchack,US
fl:na_ln:matsubara-3,Naoko Matsubara,
fl:na_ln:matsushita-8,Naoki Matsushita,
fl:na_ln:miki-2,Naoto Miki,
fl:na_ln:nagashima-3,Nao Nagashima,
fl:na_ln:nishiki-1,Naomi Nishiki,
fl:na_ln:patel-58,Naresh D. Patel,
fl:na_ln:rishe-1,Naphtali Rishe,
fl:na_ln:roth-2,Nathaniel Roth,
fl:na_ln:scanlon-1,Nathan Scanlon,
fl:na_ln:sugano-1,Naoki Sugano,
fl:na_ln:tagaya-3,Naoto Tagaya,
fl:na_ln:takahashi-10,Naoki Takahashi,
fl:na_ln:takano-6,Nahoko Takano,
fl:na_ln:tsuchida-2,Naohiko Tsuchida,
fl:na_ln:ukei-1,Natsuki Ukei,
fl:na_ln:watanabe-17,Naoyuki Watanabe,
fl:na_ln:yin-4,Nanying Yin,US
fl:na_ln:yoshie-2,Naoki Yoshie,
fl:ne_ln:anand-1,Neel K. Anand,
fl:ne_ln:haley-2,Neil F. Haley,
fl:ne_ln:harris-4,Neil Victor Harris,
fl:ne_ln:joshi-7,Neeta Joshi,
fl:ne_ln:joye-1,Neil Francis Joye,
fl:ne_ln:macleod-1,Neil Angus Macleod,GB
fl:ne_ln:myers-1,Neal S. Myers,
fl:ne_ln:nepal-1,Neeraj Nepal,
fl:ne_ln:wiggermann-1,Neal Wiggermann,
fl:ni_ln:andries-1,Nicole Andries,
fl:ni_ln:baurain-1,Nicolas Baurain,
fl:ni_ln:belov-3,Nickolai Belov,
fl:ni_ln:blandford-2,Nicholas R. Blandford,US
fl:ni_ln:bridges-1,Nigel Paul Bridges,
fl:ni_ln:chavoshi-1,Nikan Chavoshi,
fl:ni_ln:christensen-1,Niels Erik Holm Christensen,
fl:ni_ln:ciccarelli-2,Nicholas J. Ciccarelli,
fl:ni_ln:damour-2,Nicole Miller Damour,US
fl:ni_ln:forrow-1,Nigel J. Forrow,
fl:ni_ln:gerritsma-1,Nickol Dulcey Gerritsma,
fl:ni_ln:han-7,Nianci Han,
fl:ni_ln:hobson-3,Nicholas Hobson,
fl:ni_ln:malaya-1,Nicholas Malaya,
fl:ni_ln:manaresi-2,Nicolò Manaresi,
fl:ni_ln:melachouris-1,Nicholas Melachouris,
fl:ni_ln:mermoud-1,Nicolas Mermoud,
fl:ni_ln:miller-28,Nigel Miller,
fl:ni_ln:monet-1,Nicolas Monet,
fl:ni_ln:pettersson-1,Niklas Pettersson,
fl:ni_ln:slinger-1,Nigel G. Slinger,
fl:ni_ln:smith-50,Nicholas D. Smith,
fl:ni_ln:smolyanskiy-1,Nikolay Smolyanskiy,
fl:ni_ln:stebbins-2,Nicholas David Stebbins,US
fl:ni_ln:suditu-1,Nicolae Suditu,
fl:ni_ln:zhang-14,Ning Zhang,
fl:no_ln:adachi-26,Nobuyuki Adachi,
fl:no_ln:ando-14,Nobuhiko Ando,
fl:no_ln:buske-1,Norbert Buske,
fl:no_ln:furue-1,Nobuki Furue,
fl:no_ln:hanai-2,Nobuo Hanai,
fl:no_ln:ide-9,Nobuhiro Ide,
fl:no_ln:ikeda-14,Nobuo Ikeda,
fl:no_ln:ishimaru-5,Nobuo Ishimaru,
fl:no_ln:isoe-1,Noboru Isoe,
fl:no_ln:ito-35,Noriyuki Ito,
fl:no_ln:iwai-7,Nobuyuki Iwai,
fl:no_ln:iwase-11,Nobuo Iwase,
fl:no_ln:jingu-1,Nobuhisa Jingu,
fl:no_ln:kaneko-11,Nobutaka Kaneko,
fl:no_ln:kasai-15,Nobuyuki Kasai,
fl:no_ln:kashiki-1,Nobusuke KASHIKI,
fl:no_ln:kawanami-1,Norimi Kawanami,
fl:no_ln:kirihara-1,Nobuyuki Kirihara,
fl:no_ln:korem-1,Noam Korem,
fl:no_ln:kunze-1,Norbert Kunze,
fl:no_ln:miki-11,Nobuhiko Miki,
fl:no_ln:murayama-2,Norihiro Murayama,
fl:no_ln:nambu-1,Nobuyoshi Nambu,
fl:no_ln:nogami-1,Noriaki Nogami,
fl:no_ln:roewer-1,Norbert Roewer,
fl:no_ln:shibata-17,Nobuho Shibata,
fl:no_ln:shiraiwa-2,Norio Shiraiwa,
fl:no_ln:takuma-1,Nobuyuki Takuma,
fl:no_ln:yasuda-16,Noriyuki Yasuda,
fl:no_ln:yoshimura-7,Nobuhiro YOSHIMURA,
fl:nu_ln:martingarcia-1,Nuria Martín García,
fl:nu_ln:rosly-1,Nur Amalina Rosly,
fl:o_ln:kwon-35,O Bum Kwon,
fl:of_ln:ezrielev-1,Ofir Ezrielev,
fl:ol_ln:ahlers-1,Olaf Ahlers,
fl:ol_ln:bandman-1,Olga Bandman,
fl:ol_ln:jansson-2,Olof Jansson,
fl:ol_ln:kumolujohnson-1,Oludare Adebankole Kumolu-Johnson,
fl:ol_ln:liberg-1,Olof Liberg,
fl:ol_ln:nemtyshkin-1,Oleg Nemtyshkin,
fl:ol_ln:pautis-1,Olivier Pautis,
fl:ol_ln:pell-1,Oliver Pell,
fl:ol_ln:schilling-1,Oliver Schilling,
fl:ol_ln:schliebusch-1,Oliver Schliebusch,
fl:ol_ln:schoor-1,Oliver Schoor,
fl:om_ln:mehanna-1,Omar Mehanna,
fl:or_ln:meirovitz-1,Orna Meirovitz,
fl:or_ln:oterosolivan-1,Orlando Otero-Solivan,
fl:or_ln:wang-1,Orson S. Wang,
fl:os_ln:aboulnasr-1,Osman T. Aboul-Nasr,US
fl:os_ln:hariya-1,Osamu Hariya,
fl:os_ln:marcia-1,Oscar Marcia,
fl:os_ln:nestares-1,Oscar Nestares,
fl:os_ln:sengoku-1,Osamu Sengoku,
fl:os_ln:wada-2,Osamu Wada,
fl:os_ln:yamazaki-1,Osamu Yamazaki,
fl:ot_ln:gramckow-1,Otto Gramckow,
fl:ot_ln:hueter-1,Ottmar Franz Hueter,
fl:ot_ln:mesmer-1,Otto Mesmer,
fl:ow_ln:kellett-1,Owen F. Kellett,US
fl:pa_ln:allard-1,Paul B. Allard,
fl:pa_ln:bertics-1,Paul J. Bertics,
fl:pa_ln:bird-6,Paul M. Bird,
fl:pa_ln:buckley-8,Paul William Buckley,
fl:pa_ln:burrows-2,Paul E. Burrows,
fl:pa_ln:casey-2,Patrick J. Casey,US
fl:pa_ln:chalker-1,Paul Chalker,
fl:pa_ln:chou-13,Paul Chou,
fl:pa_ln:conlan-1,Patrick Conlan,
fl:pa_ln:dambacher-1,Paul Dambacher,
fl:pa_ln:davidsson-1,Paul Davidsson,
fl:pa_ln:dayama-1,Pankaj S. Dayama,
fl:pa_ln:dlugosch-1,Paul Dlugosch,
fl:pa_ln:dolan-6,Patrick S. Dolan,
fl:pa_ln:dransfield-3,Paul John Dransfield,US
fl:pa_ln:estrier-1,Pascal Estrier,
fl:pa_ln:gerroir-1,Paul J. Gerroir,
fl:pa_ln:goncalo-1,Paulo Goncalo,
fl:pa_ln:gryskiewicz-1,Paul S. Gryskiewicz,
fl:pa_ln:holland-10,Patricia Louise Miller Holland,
fl:pa_ln:iannone-2,Patrick P. Iannone,US
fl:pa_ln:kalyanapu-1,Patrick Kalyanapu,
fl:pa_ln:kastner-1,Paul A. Kastner,
fl:pa_ln:koptilin-1,Pavel Koptilin,
fl:pa_ln:kutch-1,Patrick G. Kutch,
fl:pa_ln:leichliter-1,Patricia Leichliter,
fl:pa_ln:lequere-1,Patrick Le Quere,
fl:pa_ln:lubock-1,Paul Lubock,
fl:pa_ln:manley-6,Paul W. Manley,
fl:pa_ln:manning-6,Paul Antony Manning,
fl:pa_ln:martin-19,Paul H. Martin,
fl:pa_ln:menut-1,Patrick Menut,
fl:pa_ln:mistor-1,Paul Gerard Mistor,
fl:pa_ln:moore-16,Paul Moore,
fl:pa_ln:mulligan-2,Patrick J. Mulligan,
fl:pa_ln:nardella-1,Paul C. Nardella,US
fl:pa_ln:naughton-2,Patrick J. Naughton,
fl:pa_ln:nikitin-2,Pavel Nikitin,
fl:pa_ln:nikoloudis-2,Paschalis Nikoloudis,
fl:pa_ln:ottaviano-1,Paolo Ottaviano,
fl:pa_ln:paddon-1,Paul J. Paddon,
fl:pa_ln:petzl-1,Paul Petzl,
fl:pa_ln:pierz-1,Patrick M. Pierz,
fl:pa_ln:prabhu-2,Padmanabha J. Prabhu,
fl:pa_ln:pussell-1,Patrick Pussell,
fl:pa_ln:queveau-1,Paul Queveau,
fl:pa_ln:raine-2,Paul R. Raine,
fl:pa_ln:reilly-16,Paul Reilly,
fl:pa_ln:rolandi-1,Paolo Rolandi,
fl:pa_ln:schiavone-2,Patrick J. Schiavone,
fl:pa_ln:sharma-27,Pawan Sharma,
fl:pa_ln:sharratt-1,Paul Sharratt,
fl:pa_ln:sluss-1,Patrick M. Sluss,US
fl:pa_ln:smith-63,Paul F. Smith,
fl:pa_ln:spooner-1,Patrick McCoy Spooner,US
fl:pa_ln:steen-3,Paul H. Steen,US
fl:pa_ln:stuart-4,Patrick Stuart,
fl:pa_ln:surrey-1,Paul Surrey,
fl:pa_ln:thayer-6,Paul R. Thayer,
fl:pa_ln:thubert-1,Pascal Thubert,
fl:pa_ln:vandenbergen-1,Patrick Van den Bergen,
fl:pa_ln:wade-6,Paul Wade,
fl:pa_ln:zhiwen-1,Paul Yang Zhiwen,
fl:pe_ln:andrews-5,Peter Scott Andrews,US
fl:pe_ln:anton-1,Peter D. Anton,
fl:pe_ln:balcan-2,Petricia Dorinel Balcan,
fl:pe_ln:balko-1,Peter Balko,
fl:pe_ln:benko-1,Péter Benkö,
fl:pe_ln:bertrand-1,Peter Scott Bertrand,
fl:pe_ln:bohus-1,Peter Bohus,
fl:pe_ln:bressler-2,Peter Bressler,
fl:pe_ln:chaikowsky-1,Peter Chaikowsky,
fl:pe_ln:cheetham-1,Peter S. J. Cheetham,
fl:pe_ln:cheo-1,Peter K. Cheo,US
fl:pe_ln:chrystie-1,Peter John Chrystie,US
fl:pe_ln:davin-1,Peter Davin,
fl:pe_ln:edwardson-1,Peter A. D. Edwardson,
fl:pe_ln:egedal-1,Per Egedal,
fl:pe_ln:franaszek-1,Peter A. Franaszek,US
fl:pe_ln:guo-8,Peng Guo,
fl:pe_ln:hovell-1,Peter Hovell,
fl:pe_ln:huse-1,Per Huse,
fl:pe_ln:jongenburger-1,Peter Jongenburger,
fl:pe_ln:kean-1,Peter Neil Kean,
fl:pe_ln:leimstadtner-1,Peter Leimstadtner,
fl:pe_ln:leis-1,Peter Leis,
fl:pe_ln:marbach-1,Peter Marbach,
fl:pe_ln:march-2,Peter March,
fl:pe_ln:millius-1,Peter Millius,
fl:pe_ln:muller-7,Peter Muller,
fl:pe_ln:nelson-8,Peter H. Nelson,
fl:pe_ln:ramvall-1,Peter Ramvall,
fl:pe_ln:ribnitz-1,Peter Ribnitz,
fl:pe_ln:rosenberg-1,Peretz Rosenberg,
fl:pe_ln:russellclarke-2,Peter Russell-Clarke,
fl:pe_ln:sacca-1,Penny Sacca,US
fl:pe_ln:silbernagel-1,Peter Silbernagel,
fl:pe_ln:sosso-1,Peter F. Sosso,
fl:pe_ln:steinheuser-1,Peter Steinheuser,US
fl:pe_ln:strzepa-1,Peter Strzepa,
fl:pe_ln:tsai-55,Peter Tsai,
fl:pe_ln:tu-11,Peter Tu,
fl:pe_ln:wang-79,Pei-Ning WANG,
fl:pe_ln:weiller-1,Peter J. Weiller,US
fl:pe_ln:worthington-1,Peter Worthington,
fl:ph_ln:ali-2,Phillip Glen Ali,
fl:ph_ln:anthony-2,Philip Anthony,
fl:ph_ln:atkin-3,Philip Atkin,
fl:ph_ln:bennett-2,Phillip D. Bennett,
fl:ph_ln:besset-1,Philippe Besset,
fl:ph_ln:brown-31,Philip Brown,
fl:ph_ln:campbell-10,Philip Campbell,US
fl:ph_ln:chairatana-1,Phoom Chairatana,US
fl:ph_ln:chan-13,Phillip Man Wai Chan,
fl:ph_ln:davidson-3,Philip L. Davidson,
fl:ph_ln:hetherington-3,Phillip A. Hetherington,
fl:ph_ln:hui-2,Philip Hui,
fl:ph_ln:jacobs-5,Philip C. Jacobs,US
fl:ph_ln:jung-4,Phil Ho JUNG,
fl:ph_ln:keaton-1,Phillip Keaton,
fl:ph_ln:kendall-3,Phillip K. Kendall,
fl:ph_ln:keung-1,Phillip H. Keung,
fl:ph_ln:knapp-2,Philip B. Knapp,US
fl:ph_ln:luong-1,Phuoc H. Luong,
fl:ph_ln:marshall-4,Philip Marshall,
fl:ph_ln:massotte-1,Philippe Massotte,
fl:ph_ln:mauger-2,Philip Mauger,
fl:ph_ln:meneau-1,Phillip Meneau,
fl:ph_ln:muller-2,Philipp Müller,
fl:ph_ln:netzer-1,Philip E. Netzer,
fl:ph_ln:ng-2,Phillip Ng,
fl:ph_ln:nguyen-33,Phi Nguyen,
fl:ph_ln:nouduri-1,Phani Srinivas Nouduri,
fl:ph_ln:pagnier-1,Philippe PAGNIER,
fl:ph_ln:paul-1,Phillip H. Paul,
fl:ph_ln:troebner-1,Philipp Troebner,
fl:ph_ln:wilfong-1,Philip Wilfong,
fl:ph_ln:xiang-1,Phil Xiang,
fl:pi_ln:andrew-1,Piers Andrew,
fl:pi_ln:boudreault-1,Pierre-Luc T. BOUDREAULT,US
fl:pi_ln:campeol-1,Pierpaolo Campeol,
fl:pi_ln:degroef-1,Pierre De Groef,
fl:pi_ln:furman-1,Piotr Furman,
fl:pi_ln:groshens-1,Pierre Groshens,
fl:pi_ln:gupta-5,Piyush Gupta,
fl:pi_ln:li-38,Pingshan Li,
fl:pi_ln:milhau-1,Pierre Milhau,
fl:pi_ln:payraud-1,Pierre Payraud,
fl:pi_ln:raponi-1,Pier Giorgio Raponi,
fl:pi_ln:stenuick-1,Pierre Stenuick,
fl:pi_ln:vayssiere-1,Pierre Vayssiere,
fl:pi_ln:xiao-2,Ping Xiao,
fl:po_ln:chou-12,Po-Chien Chou,
fl:po_ln:lin-79,Po-Kang Lin,
fl:po_ln:teng-2,Po-Yuan Teng,
fl:pr_ln:adusumilli-1,Praneet Adusumilli,
fl:pr_ln:agarwal-11,Prashant Agarwal,GB
fl:pr_ln:basumallick-2,Prateek Basu Mallick,
fl:pr_ln:fick-1,Preston Fick,
fl:pr_ln:krishnan-6,Prasanna Krishnan,
fl:pr_ln:mehta-23,Pranav Mehta,
fl:pr_ln:nara-1,Prasad Nara,US
fl:pr_ln:narayanan-7,Praveen Narayanan,
fl:pr_ln:natarajan-13,Premkumar Natarajan,
fl:pr_ln:phatak-4,Prashant B. Phatak,
fl:pr_ln:shankar-7,Prabhu Shankar,
fl:pr_ln:sundareson-1,Prabindh Sundareson,
fl:pr_ln:surti-2,Prasoonkumar Surti,
fl:pr_ln:velagapudi-2,Prasanna Velagapudi,
fl:pu_ln:giri-1,Punam Giri,
fl:pu_ln:khandelwal-3,Puneet Khandelwal,
fl:pu_ln:lu-2,Pu-Ping Lu,
fl:pu_ln:malik-1,Punam Malik,
fl:pu_ln:shah-11,Pulkit Shah,
fl:py_ln:kofman-1,Pylyp Kofman,
fl:qi_ln:jin-35,Qiuwang Jin,
fl:qi_ln:liu-123,Qing Liu,US
fl:qi_ln:liu-199,Qingguo Liu,
fl:qi_ln:pan-45,Qin Pan,
fl:qi_ln:ren-56,Qiandong Ren,
fl:qi_ln:tan-18,Qirui TAN,
fl:qi_ln:tang-43,Qiaochu Tang,
fl:qi_ln:wang-271,Qingping Wang,
fl:qi_ln:xia-9,Qi Xia,
fl:qi_ln:yu-22,Qiang Yu,
fl:qi_ln:zhao-136,Qiyong Zhao,
fl:qu_ln:carbone-1,"Quiedo J. Carbone, Jr.",
fl:r._ln:garibay-1,"R. A. Garibay, Jr.",
fl:r._ln:goodson-1,R. Talley Goodson,
fl:r._ln:thies-1,R. Scott Thies,
fl:ra_ln:altamimi-1,Rashid Mohammed Altamimi,
fl:ra_ln:appleton-2,Randall J. Appleton,
fl:ra_ln:bakthavachalam-1,Ramachandran Bakthavachalam,
fl:ra_ln:bezwada-1,Rao S. Bezwada,US
fl:ra_ln:bhat-28,Ravindra Bhat,
fl:ra_ln:bland-1,Ralph H. Bland,
fl:ra_ln:bordawekar-2,Rajesh Bordawekar,US
fl:ra_ln:briggs-6,Randall D. Briggs,
fl:ra_ln:buchtal-1,Ralf Buchtal,
fl:ra_ln:burgin-1,Ralph Burgin,
fl:ra_ln:cabrera-3,Ramiro Cabrera,US
fl:ra_ln:cohen-32,Ran Cohen,
fl:ra_ln:darolia-1,Ramgopal Darolia,
fl:ra_ln:dlugosz-1,Rafal Dlugosz,
fl:ra_ln:dongara-3,Rajeshwer Dongara,
fl:ra_ln:dorwarth-1,Ralf Dorwarth,
fl:ra_ln:dunkel-1,Ralf Dunkel,
fl:ra_ln:gandhi-5,Rajesh K. Gandhi,
fl:ra_ln:gavas-1,Rahul Dasharath Gavas,
fl:ra_ln:goodson-1,Raymond L. Goodson,
fl:ra_ln:gupta-64,Rajiv Gupta,
fl:ra_ln:gurunathan-1,Ranganathan Gurunathan,
fl:ra_ln:hlenschlger-1,Rasmus Øhlenschlæger,
fl:ra_ln:huentemeier-1,Rainer Huentemeier,
fl:ra_ln:jay-2,Raymond Glenn Jay,
fl:ra_ln:kemink-1,Randall G. Kemink,
fl:ra_ln:khandelwal-5,Rajesh Khandelwal,
fl:ra_ln:khazanchi-1,Rajesh Khazanchi,US
fl:ra_ln:kleen-1,Randall John Kleen,
fl:ra_ln:koganty-2,Raju Koganty,
fl:ra_ln:kropke-1,Rainer Kropke,
fl:ra_ln:kumar-62,Rakesh Kumar,US
fl:ra_ln:kumar-94,Ravinder Kumar,
fl:ra_ln:lashinski-2,Randall T. Lashinski,
fl:ra_ln:lia-1,Raymond A. Lia,US
fl:ra_ln:lohe-1,Rainer Lohe,
fl:ra_ln:mani-11,Ramamurthy Mani,US
fl:ra_ln:mazitschek-1,Ralph Mazitschek,US
fl:ra_ln:mody-4,Rashesh Mody,
fl:ra_ln:murtinty-2,Rajeshekhar Murtinty,
fl:ra_ln:naik-10,Rashmi Naik,US
fl:ra_ln:olsen-8,Raymond E. Olsen,
fl:ra_ln:panuganty-1,Ramesh Panuganty,
fl:ra_ln:patel-141,Raman Patel,
fl:ra_ln:ramachandran-13,Ram Ramachandran,
fl:ra_ln:reddick-2,Randolph S. Reddick,
fl:ra_ln:rendahl-1,Randy A. Rendahl,US
fl:ra_ln:rohatgi-1,Rajeev Rohatgi,
fl:ra_ln:rolovic-1,Radovan Rolovic,
fl:ra_ln:rossbach-1,Ralf Rossbach,
fl:ra_ln:saini-3,Rajesh Kumar Saini,
fl:ra_ln:scott-13,"Ray V. Scott, Jr.",
fl:ra_ln:spivey-1,"Raymond R. Spivey, Sr.",
fl:ra_ln:steinstrasser-1,Ralf Steinstrasser,
fl:ra_ln:venkataramani-1,Raman Venkataramani,
fl:ra_ln:wynn-2,"Ray Wynn, Jr.",
fl:ra_ln:yarlagadda-2,Ramesh Yarlagadda,
fl:re_ln:bruce-3,Rey H. Bruce,
fl:re_ln:hermann-2,Reto Hermann,
fl:re_ln:leu-1,Ren-Jyh Leu,
fl:re_ln:mast-2,Rexford R. Mast,
fl:re_ln:pellet-1,Regis J. Pellet,US
fl:re_ln:ruiz-2,Remigio Ruiz,
fl:re_ln:xu-2,Rex Xu,
fl:rh_ln:helvick-1,Rhonda Helvick,
fl:ri_ln:adams-21,Richard Adams,
fl:ri_ln:althouse-2,Rickie Althouse,
fl:ri_ln:anderson-19,Richard C. Anderson,
fl:ri_ln:anderson-29,Richard N. Anderson,
fl:ri_ln:baker-20,Richard Baker,
fl:ri_ln:beaver-4,Richard James Beaver,
fl:ri_ln:bednar-4,Richard L. Bednar,
fl:ri_ln:blatter-1,Richard Blatter,
fl:ri_ln:bobbe-1,Richard M. Bobbe,
fl:ri_ln:boisjoly-2,Richard T. Boisjoly,US
fl:ri_ln:burgess-1,"Richard J. Burgess, Jr.",
fl:ri_ln:clemow-1,Richard Clemow,GB
fl:ri_ln:codos-1,Richard Codos,US
fl:ri_ln:colby-1,Richard A. Colby,
fl:ri_ln:conrad-5,Richard Conrad,
fl:ri_ln:crisp-2,Richard Dewitt Crisp,
fl:ri_ln:fochi-1,Rita Fochi,
fl:ri_ln:graves-3,Richard C. Graves,
fl:ri_ln:hamilton-16,"Rick A. Hamilton, II",US
fl:ri_ln:hatch-7,Richard Hatch,
fl:ri_ln:haynes-4,Richard Haynes,US
fl:ri_ln:hirschhorn-1,Richard Hirschhorn,US
fl:ri_ln:holub-1,Richard A. Holub,
fl:ri_ln:jarjespike-1,Richard Jarjes-Pike,
fl:ri_ln:jernigan-2,"Richard P. Jernigan, IV",
fl:ri_ln:kemper-1,Richard V. Kemper,US
fl:ri_ln:koba-2,Richard J. Koba,US
fl:ri_ln:kroeger-1,Richard Kroeger,
fl:ri_ln:marantz-1,Richard Marantz,
fl:ri_ln:meisner-2,Richard P. Meisner,US
fl:ri_ln:mohindra-1,Rishi Mohindra,
fl:ri_ln:moore-35,Richard G. Moore,
fl:ri_ln:olson-6,Richard E. Olson,US
fl:ri_ln:ortiz-1,Ricardo Ortiz,
fl:ri_ln:parks-3,Richard E. Parks,
fl:ri_ln:peres-1,Richard Peres,
fl:ri_ln:piechowicz-1,Richard Piechowicz,
fl:ri_ln:repp-2,Richard E. Repp,
fl:ri_ln:riehle-1,Richard J. Riehle,US
fl:ri_ln:ripley-2,Richard E. Ripley,US
fl:ri_ln:roberts-7,Richard D. Roberts,
fl:ri_ln:saka-1,Risa Saka,
fl:ri_ln:schatzberger-1,Richard Schatzberger,
fl:ri_ln:schroeder-2,Richard A. Schroeder,
fl:ri_ln:selby-1,Ricky W. Selby,US
fl:ri_ln:shea-2,Richard J. Shea,US
fl:ri_ln:shelley-2,Richard M. Shelley,
fl:ri_ln:simpson-6,Richard O. Simpson,
fl:ri_ln:tang-3,Richard Tang,
fl:ri_ln:terpstra-3,Richard Dean Terpstra,
fl:ri_ln:todd-3,Richard Simon Todd,
fl:ri_ln:tran-1,Richard V. Tran,
fl:ri_ln:umbrell-2,Richard Umbrell,
fl:ri_ln:vaccarella-1,Richard M. Vaccarella,
fl:ri_ln:wagner-12,Richard W. Wagner,US
fl:ri_ln:wojan-1,Richard Glenn Wojan,
fl:ri_ln:yao-4,Richard Yao,
fl:ri_ln:young-9,Richard Allen Young,
fl:ri_ln:zhang-8,Richard Zhang,
fl:ri_ln:zhao-5,Ritchie Zhao,US
fl:ri_ln:zorkendorfer-1,Rico Zörkendörfer,
fl:ro_ln:albright-8,Robert L. Albright,
fl:ro_ln:alini-1,Roberto Alini,
fl:ro_ln:allaire-1,Roger A. Allaire,US
fl:ro_ln:amos-8,Roger D. Amos,
fl:ro_ln:assell-1,Robert L. Assell,
fl:ro_ln:ayrapetian-1,Robert Ayrapetian,
fl:ro_ln:benkar-1,Rohan Benkar,
fl:ro_ln:berry-29,Robert Berry,
fl:ro_ln:blackwell-3,Robert E. Blackwell,
fl:ro_ln:blanch-4,Robert Blanch,
fl:ro_ln:bodamer-1,Roger Bodamer,
fl:ro_ln:boyden-1,Robert E. Boyden,
fl:ro_ln:brandi-1,Roberto Brandi,
fl:ro_ln:brill-2,Robert Brill,
fl:ro_ln:buenten-1,Rolf Buenten,
fl:ro_ln:bullock-21,Robert E. Bullock,
fl:ro_ln:cable-1,Robert Cable,US
fl:ro_ln:caruso-3,Robert Caruso,
fl:ro_ln:chaput-3,Robert Chaput,
fl:ro_ln:cheng-7,Rong Cheng,
fl:ro_ln:clark-48,Robert C. Clark,
fl:ro_ln:codrington-2,Robert S. Codrington,
fl:ro_ln:cohen-10,Robert A. Cohen,US
fl:ro_ln:cohen-25,Rotem Cohen,
fl:ro_ln:colwill-2,Robert Jerome Colwill,
fl:ro_ln:craft-3,Roger A. Craft,
fl:ro_ln:crisci-1,Robert E. Crisci,
fl:ro_ln:crook-11,Robert Crook,US
fl:ro_ln:crook-2,Ronald J. Crook,
fl:ro_ln:deckman-3,Robert K. Deckman,
fl:ro_ln:descrovi-1,Roberta Descrovi,
fl:ro_ln:dickman-2,Rory Dickman,
fl:ro_ln:drake-15,Robert C. Drake,
fl:ro_ln:dua-2,Robin Dua,
fl:ro_ln:duncan-8,Robert B. Duncan,US
fl:ro_ln:egnatchik-1,Robert Egnatchik,
fl:ro_ln:fackler-1,Robert L. Fackler,
fl:ro_ln:foster-1,Robin H. Foster,US
fl:ro_ln:frushour-1,Robert H. Frushour,
fl:ro_ln:fry-6,Robert L. Fry,
fl:ro_ln:gattuso-1,Roberto Gattuso,
fl:ro_ln:glitho-1,Roch Glitho,
fl:ro_ln:grober-1,Robert D. Grober,US
fl:ro_ln:hall-39,Ronald W. Hall,
fl:ro_ln:hammett-2,Roy Hammett,
fl:ro_ln:hanson-17,Robert L. Hanson,
fl:ro_ln:harris-25,Rodney C. Harris,
fl:ro_ln:hatch-7,Robert P. Hatch,
fl:ro_ln:heinze-1,Robert Ralph Heinze,
fl:ro_ln:horsley-1,Ronald L. Horsley,
fl:ro_ln:hunt-6,Ronald James Hunt,
fl:ro_ln:huntington-3,Robert C. Huntington,
fl:ro_ln:hurd-6,Robert J. Hurd,
fl:ro_ln:hurley-12,Ron Hurley,
fl:ro_ln:hyde-1,Roderick A. Hyde,
fl:ro_ln:jacobs-16,Robert T. Jacobs,
fl:ro_ln:jenkins-10,Robert S. Jenkins,
fl:ro_ln:larkin-6,Robert Larkin,US
fl:ro_ln:laws-1,Ron D. Laws,
fl:ro_ln:loop-1,Robert Loop,
fl:ro_ln:macneill-1,Robert MacNeill,
fl:ro_ln:mader-8,Roland Mader,
fl:ro_ln:maerkl-1,Robert Maerkl,
fl:ro_ln:mancisidor-2,Rodolfo Augusto Mancisidor,
fl:ro_ln:markham-3,Ronald C. Markham,
fl:ro_ln:martin-97,Roland Martin,
fl:ro_ln:maslennikov-1,Roman Maslennikov,
fl:ro_ln:mckee-16,Rossi McKee,
fl:ro_ln:mease-2,Ronnie C. Mease,
fl:ro_ln:michel-5,Robert P. Michel,
fl:ro_ln:milby-2,Robert V. Milby,
fl:ro_ln:mitchell-24,Robert M. Mitchell,US
fl:ro_ln:montgomery-33,Robert Montgomery,
fl:ro_ln:navon-1,Roy NAVON,
fl:ro_ln:ng-4,Rock Kwok-Tai Ng,
fl:ro_ln:nichols-19,Robert Nichols,
fl:ro_ln:nunez-7,Robert Nunez,
